Time,BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Sens Cool Load [W],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Cool Mass Flow [kg/s]
20:30:00,5.189976E+02,5.369224E+02,3.345112E-02,3.763569E-02,1.326776E+02,1.672784E+02,8.551993E-03,1.172529E-02,5.435053E+02,8.448059E+02,3.502978E-02,5.922473E-02
20:40:00,5.189986E+02,5.241018E+02,3.345118E-02,3.673700E-02,1.326779E+02,1.629147E+02,8.552008E-03,1.141941E-02,5.435063E+02,8.326264E+02,3.502985E-02,5.837088E-02
20:50:00,5.189996E+02,5.117001E+02,3.345125E-02,3.586768E-02,1.326781E+02,1.586463E+02,8.552023E-03,1.112022E-02,5.435074E+02,8.208159E+02,3.502991E-02,5.754290E-02
21:00:00,5.190005E+02,4.997117E+02,3.345131E-02,3.502733E-02,1.326783E+02,1.544762E+02,8.552037E-03,1.082791E-02,5.435084E+02,8.093772E+02,3.502998E-02,5.674100E-02
21:10:00,5.190015E+02,4.893694E+02,3.345137E-02,3.430237E-02,1.326786E+02,1.507743E+02,8.552052E-03,1.056842E-02,5.435094E+02,7.981982E+02,3.503005E-02,5.595729E-02
21:20:00,5.190025E+02,4.782140E+02,3.345144E-02,3.352043E-02,1.326788E+02,1.471545E+02,8.552067E-03,1.031470E-02,5.435105E+02,7.872822E+02,3.503011E-02,5.519202E-02
21:30:00,5.190034E+02,4.671145E+02,3.345150E-02,3.274240E-02,1.326790E+02,1.436151E+02,8.552081E-03,1.006660E-02,5.435115E+02,7.766226E+02,3.503018E-02,5.444473E-02
21:40:00,5.190044E+02,4.562060E+02,3.345156E-02,3.197775E-02,1.326792E+02,1.401538E+02,8.552095E-03,9.823982E-03,5.435125E+02,7.662116E+02,3.503024E-02,5.371487E-02
21:50:00,5.190053E+02,4.454880E+02,3.345162E-02,3.122646E-02,1.326795E+02,1.367687E+02,8.552110E-03,9.586702E-03,5.435135E+02,7.560411E+02,3.503031E-02,5.300186E-02
22:00:00,5.190063E+02,4.349558E+02,3.345168E-02,3.048820E-02,1.326797E+02,1.334577E+02,8.552124E-03,9.354615E-03,5.435145E+02,7.461026E+02,3.503037E-02,5.230512E-02
22:10:00,5.190072E+02,4.190701E+02,3.345174E-02,2.937468E-02,1.326799E+02,1.278817E+02,8.552138E-03,8.963766E-03,5.435155E+02,6.976620E+02,3.503044E-02,4.890921E-02
22:20:00,5.190081E+02,4.044658E+02,3.345180E-02,2.835095E-02,1.326801E+02,1.222372E+02,8.552152E-03,8.568105E-03,5.435165E+02,6.480421E+02,3.503050E-02,4.543020E-02
22:30:00,5.190090E+02,3.902924E+02,3.345186E-02,2.735742E-02,1.326803E+02,1.165692E+02,8.552166E-03,8.170787E-03,5.435174E+02,5.977873E+02,3.503056E-02,4.190669E-02
22:40:00,5.190099E+02,3.764022E+02,3.345191E-02,2.638376E-02,1.326805E+02,1.108855E+02,8.552179E-03,7.772379E-03,5.435184E+02,5.470435E+02,3.503062E-02,3.834895E-02
22:50:00,5.190108E+02,3.627769E+02,3.345197E-02,2.542868E-02,1.326807E+02,1.051893E+02,8.552193E-03,7.373093E-03,5.435193E+02,4.958630E+02,3.503068E-02,3.476064E-02
23:00:00,5.190117E+02,3.494046E+02,3.345203E-02,2.449133E-02,1.326810E+02,9.948386E+01,8.552206E-03,6.973157E-03,5.435203E+02,4.442948E+02,3.503075E-02,3.114519E-02
23:10:00,5.190126E+02,3.390448E+02,3.345209E-02,2.376514E-02,1.326812E+02,9.640513E+01,8.552220E-03,6.757341E-03,5.435212E+02,4.311060E+02,3.503081E-02,3.022032E-02
23:20:00,5.190135E+02,3.289157E+02,3.345214E-02,2.305515E-02,1.326814E+02,9.346433E+01,8.552233E-03,6.551209E-03,5.435222E+02,4.189957E+02,3.503087E-02,2.937151E-02
23:30:00,5.190143E+02,3.189771E+02,3.345220E-02,2.235851E-02,1.326816E+02,9.061633E+01,8.552246E-03,6.351583E-03,5.435231E+02,4.074396E+02,3.503093E-02,2.856154E-02
23:40:00,5.190152E+02,3.092213E+02,3.345226E-02,2.167467E-02,1.326818E+02,8.785370E+01,8.552259E-03,6.157941E-03,5.435240E+02,3.963119E+02,3.503099E-02,2.778156E-02
23:50:00,5.190161E+02,2.996442E+02,3.345231E-02,2.100336E-02,1.326820E+02,8.517360E+01,8.552272E-03,5.970081E-03,5.435249E+02,3.855745E+02,3.503104E-02,2.702890E-02
24:00:00,5.190169E+02,2.902401E+02,3.345236E-02,2.034417E-02,1.326822E+02,8.257276E+01,8.552285E-03,5.787777E-03,5.435258E+02,3.751924E+02,3.503110E-02,2.630113E-02
Peak,5.190169E+02,9.270357E+02,3.345236E-02,6.498420E-02,1.326822E+02,3.181456E+02,8.552285E-03,2.230047E-02,5.435258E+02,1.428103E+03,3.503110E-02,1.001250E-01

Peak Vol Flow (m3/s),,,2.778382E-02,5.397255E-02,,,7.103090E-03,1.852163E-02,,,2.909504E-02,8.315872E-02
