Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 06/21  06:30:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,608793.601760949,99121.01677248272,0.0 
 06/21  06:40:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,620658.9299764419,99121.01677248272,0.0 
 06/21  06:50:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,641538.8017516338,99121.01677248272,0.0 
 06/21  07:00:00,420266.2134689161,394176.6084689161,26089.605000000003,2521597.2808134967,2365059.6508134969,156537.63000000004,3881397.1038328597,594726.1006348963,0.0,809330.0729311535,99121.01677248272,0.0 
 06/21  07:10:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,892226.6718995044,99121.01677248272,0.0 
 06/21  07:20:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1177952.7566860817,99121.01677248272,0.0 
 06/21  07:30:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1217009.5138874192,99121.01677248272,0.0 
 06/21  07:40:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1236005.26083139,99121.01677248272,0.0 
 06/21  07:50:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1265927.0172163132,99121.01677248272,0.0 
 06/21  08:00:00,439650.6648000001,413561.05980000007,26089.605000000003,2637903.9888000006,2481366.3588,156537.63000000004,7080652.9303335039,594726.1006348963,0.0,1291531.7098127949,99121.01677248272,0.0 
 06/21  08:10:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1014178.8568293603,99121.01677248272,0.0 
 06/21  08:20:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1057719.234802161,99121.01677248272,0.0 
 06/21  08:30:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1101853.957853346,99121.01677248272,0.0 
 06/21  08:40:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1142283.6426248463,99121.01677248272,0.0 
 06/21  08:50:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1180939.9074849468,99121.01677248272,0.0 
 06/21  09:00:00,417009.2177694961,390919.6127694961,26089.605000000003,2502055.3066169766,2345517.6766169767,156537.63000000004,6712633.667900677,594726.1006348963,0.0,1215658.0683060166,99121.01677248272,0.0 
 06/21  09:10:00,27449.355190974,27449.355190974,0.0,,,,,,,889436.8433563344,50307.334954919,0.0 
 06/21  09:20:00,27449.355190974,27449.355190974,0.0,,,,,,,916520.0259528011,50307.334954919,0.0 
 06/21  09:30:00,27449.355190974,27449.355190974,0.0,,,,,,,943269.4883846934,50307.334954919,0.0 
 06/21  09:40:00,27449.355190974,27449.355190974,0.0,,,,,,,964994.842572613,50307.334954919,0.0 
 06/21  09:50:00,27449.355190974,27449.355190974,0.0,,,,,,,982775.7465186425,50307.334954919,0.0 
 06/21  10:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5689202.979559103,301844.009729514,0.0,992206.0327740186,50307.334954919,0.0 
 06/21  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1001399.5032687828,50307.334954919,0.0 
 06/21  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1007296.6149609645,50307.334954919,0.0 
 06/21  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1009944.9931182315,50307.334954919,0.0 
 06/21  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1015722.9975245269,50307.334954919,0.0 
 06/21  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1020057.7551825028,50307.334954919,0.0 
 06/21  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6076008.010350879,301844.009729514,0.0,1021586.1462958707,50307.334954919,0.0 
 06/21  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1018279.82029937,50307.334954919,0.0 
 06/21  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1014355.7338593836,50307.334954919,0.0 
 06/21  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1011360.2611939542,50307.334954919,0.0 
 06/21  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1006870.4661620143,50307.334954919,0.0 
 06/21  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1004703.3737698224,50307.334954919,0.0 
 06/21  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6061084.167752187,301844.009729514,0.0,1005514.5124676422,50307.334954919,0.0 
 06/21  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1014633.0082077708,50307.334954919,0.0 
 06/21  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1017994.8616260361,50307.334954919,0.0 
 06/21  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1020306.0179622681,50307.334954919,0.0 
 06/21  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1021127.6305070249,50307.334954919,0.0 
 06/21  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1021607.8772945891,50307.334954919,0.0 
 06/21  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6123224.411974555,301844.009729514,0.0,1027555.0163768664,50307.334954919,0.0 
 06/21  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1029035.811953656,50307.334954919,0.0 
 06/21  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1029669.313897752,50307.334954919,0.0 
 06/21  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,988477.0429153289,50307.334954919,0.0 
 06/21  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,983084.6185347946,50307.334954919,0.0 
 06/21  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,975854.8637152112,50307.334954919,0.0 
 06/21  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5971145.516717407,301844.009729514,0.0,965023.8657006642,50307.334954919,0.0 
 06/21  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,954836.8644315229,50307.334954919,0.0 
 06/21  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,943812.0367191297,50307.334954919,0.0 
 06/21  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,930541.0539151668,50307.334954919,0.0 
 06/21  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,956872.5250517052,50307.334954919,0.0 
 06/21  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,944146.4336444162,50307.334954919,0.0 
 06/21  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5660031.816304341,301844.009729514,0.0,929822.9025424006,50307.334954919,0.0 
 06/21  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,918184.9234708878,50307.334954919,0.0 
 06/21  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,907541.8063916888,50307.334954919,0.0 
 06/21  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,897780.6476700946,50307.334954919,0.0 
 06/21  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,890078.3311277463,50307.334954919,0.0 
 06/21  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,882814.1538771789,50307.334954919,0.0 
 06/21  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5369375.772838789,301844.009729514,0.0,872975.9103011929,50307.334954919,0.0 
 06/21  16:10:00,37141.78927803,37141.78927803,0.0,,,,,,,873598.210024527,50307.334954919,0.0 
 06/21  16:20:00,37141.78927803,37141.78927803,0.0,,,,,,,865221.6378060316,50307.334954919,0.0 
 06/21  16:30:00,37141.78927803,37141.78927803,0.0,,,,,,,856902.6664163245,50307.334954919,0.0 
 06/21  16:40:00,37141.78927803,37141.78927803,0.0,,,,,,,847341.1859505919,50307.334954919,0.0 
 06/21  16:50:00,37141.78927803,37141.78927803,0.0,,,,,,,837347.6209885563,50307.334954919,0.0 
 06/21  17:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,5107225.230602594,301844.009729514,0.0,826813.9094165627,50307.334954919,0.0 
 06/21  17:10:00,49005.584629506004,49005.584629506004,0.0,,,,,,,813917.023409857,50307.334954919,0.0 
 06/21  17:20:00,49005.584629506004,49005.584629506004,0.0,,,,,,,792740.8547789222,50307.334954919,0.0 
 06/21  17:30:00,49005.584629506004,49005.584629506004,0.0,,,,,,,772811.1656522674,50307.334954919,0.0 
 06/21  17:40:00,49005.584629506004,49005.584629506004,0.0,,,,,,,751449.2425796315,50307.334954919,0.0 
 06/21  17:50:00,49005.584629506004,49005.584629506004,0.0,,,,,,,729550.1118147348,50307.334954919,0.0 
 06/21  18:00:00,49005.584629506004,49005.584629506004,0.0,294033.507777036,294033.507777036,0.0,4565477.095083677,301844.009729514,0.0,705008.6968482651,50307.334954919,0.0 
 06/21  18:10:00,162188.67565145286,129468.85869518403,32719.8169562688,,,,,,,769738.2417755369,60070.07131843174,0.0 
 06/21  18:20:00,236340.62625282716,129468.85869518403,106871.76755764314,,,,,,,781894.7909627042,60070.07131843174,0.0 
 06/21  18:30:00,292277.1145909114,129468.85869518403,162808.25589572738,,,,,,,783364.0725413064,60070.07131843174,0.0 
 06/21  18:40:00,314877.19383482428,129468.85869518403,185408.33513964024,,,,,,,775586.144343127,60070.07131843174,0.0 
 06/21  18:50:00,332525.6559929334,129468.85869518403,203056.79729774936,,,,,,,766054.0567181869,60070.07131843174,0.0 
 06/21  19:00:00,343790.26869518405,129468.85869518403,214321.41000000004,1681999.535018133,776813.1521711041,905186.3828470289,4626543.542608437,360420.4279105905,0.0,749906.2362675754,60070.07131843174,0.0 
 06/21  19:10:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,740401.8637853018,60070.07131843174,0.0 
 06/21  19:20:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,723344.2444087572,60070.07131843174,0.0 
 06/21  19:30:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,706821.6577963097,60070.07131843174,0.0 
 06/21  19:40:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,690769.3155094483,60070.07131843174,0.0 
 06/21  19:50:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,675114.7802865685,60070.07131843174,0.0 
 06/21  20:00:00,353482.70278224008,139161.29278224003,214321.41000000004,2120896.2166934406,834967.7566934403,1285928.4600000005,4196148.634924234,360420.4279105905,0.0,659696.7731378487,60070.07131843174,0.0 
 06/21  20:10:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,642937.216832969,60070.07131843174,0.0 
 06/21  20:20:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,630021.2411789333,60070.07131843174,0.0 
 06/21  20:30:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,618625.4735733178,60070.07131843174,0.0 
 06/21  20:40:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,608429.4253329873,60070.07131843174,0.0 
 06/21  20:50:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,599006.6015651707,60070.07131843174,0.0 
 06/21  21:00:00,350442.83396982008,136121.42396982003,214321.41000000004,2102657.0038189205,816728.5438189202,1285928.4600000005,3689055.265042659,360420.4279105905,0.0,590035.306559281,60070.07131843174,0.0 
 06/21  21:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,580065.6691572244,60070.07131843174,0.0 
 06/21  21:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,567928.2604894472,60070.07131843174,0.0 
 06/21  21:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,407936.45861500847,60070.07131843174,0.0 
 06/21  21:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,403826.5921681958,60070.07131843174,0.0 
 06/21  21:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,399779.2073981998,60070.07131843174,0.0 
 06/21  22:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,2755277.633039168,360420.4279105905,0.0,395741.4452110924,60070.07131843174,0.0 
 06/21  22:10:00,37141.78927803,37141.78927803,0.0,,,,,,,220443.13297060325,50307.334954919,0.0 
 06/21  22:20:00,37141.78927803,37141.78927803,0.0,,,,,,,209587.3738963465,50307.334954919,0.0 
 06/21  22:30:00,37141.78927803,37141.78927803,0.0,,,,,,,201864.11831870216,50307.334954919,0.0 
 06/21  22:40:00,37141.78927803,37141.78927803,0.0,,,,,,,194519.35102645815,50307.334954919,0.0 
 06/21  22:50:00,37141.78927803,37141.78927803,0.0,,,,,,,187068.98816570902,50307.334954919,0.0 
 06/21  23:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,1192932.239878588,301844.009729514,0.0,179449.2755007689,50307.334954919,0.0 
 06/21  23:10:00,27449.355190974,27449.355190974,0.0,,,,,,,174122.65804923277,50307.334954919,0.0 
 06/21  23:20:00,27449.355190974,27449.355190974,0.0,,,,,,,168555.14989657957,50307.334954919,0.0 
 06/21  23:30:00,27449.355190974,27449.355190974,0.0,,,,,,,162634.76578832663,50307.334954919,0.0 
 06/21  23:40:00,27449.355190974,27449.355190974,0.0,,,,,,,156451.88300646508,50307.334954919,0.0 
 06/21  23:50:00,27449.355190974,27449.355190974,0.0,,,,,,,150115.33333027049,50307.334954919,0.0 
 06/21  24:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,955667.4123738085,301844.009729514,0.0,143787.62230293398,50307.334954919,0.0 
 06/22  00:10:00,27449.355190974,27449.355190974,0.0,,,,,,,137818.07162040316,50307.334954919,0.0 
 06/22  00:20:00,27449.355190974,27449.355190974,0.0,,,,,,,131193.98684854283,50307.334954919,0.0 
 06/22  00:30:00,27449.355190974,27449.355190974,0.0,,,,,,,124757.68726891626,50307.334954919,0.0 
 06/22  00:40:00,27449.355190974,27449.355190974,0.0,,,,,,,118387.20298593093,50307.334954919,0.0 
 06/22  00:50:00,27449.355190974,27449.355190974,0.0,,,,,,,112065.21795183493,50307.334954919,0.0 
 06/22  01:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,730033.7365753539,301844.009729514,0.0,105811.56989972579,50307.334954919,0.0 
 06/22  01:10:00,27449.355190974,27449.355190974,0.0,,,,,,,99277.66831666153,50307.334954919,0.0 
 06/22  01:20:00,27449.355190974,27449.355190974,0.0,,,,,,,92917.9901915574,50307.334954919,0.0 
 06/22  01:30:00,27449.355190974,27449.355190974,0.0,,,,,,,86490.16414666432,50307.334954919,0.0 
 06/22  01:40:00,27449.355190974,27449.355190974,0.0,,,,,,,80169.21470037769,50307.334954919,0.0 
 06/22  01:50:00,27449.355190974,27449.355190974,0.0,,,,,,,73795.36679410072,50307.334954919,0.0 
 06/22  02:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,500267.2553378109,301844.009729514,0.0,67616.85118844923,50307.334954919,0.0 
 06/22  02:10:00,27449.355190974,27449.355190974,0.0,,,,,,,61181.05930835936,50307.334954919,0.0 
 06/22  02:20:00,27449.355190974,27449.355190974,0.0,,,,,,,54814.82163187639,50307.334954919,0.0 
 06/22  02:30:00,27449.355190974,27449.355190974,0.0,,,,,,,48510.867134590204,50307.334954919,0.0 
 06/22  02:40:00,27449.355190974,27449.355190974,0.0,,,,,,,43401.77621204151,50307.334954919,0.0 
 06/22  02:50:00,27449.355190974,27449.355190974,0.0,,,,,,,38677.45495115037,50307.33495491899,0.0 
 06/22  03:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,280572.6040305091,301844.009729514,0.0,33986.62479249127,50307.334954919,0.0 
 06/22  03:10:00,27449.355190974,27449.355190974,0.0,,,,,,,29692.90398026826,50307.334954919,0.0 
 06/22  03:20:00,27449.355190974,27449.355190974,0.0,,,,,,,25475.77291045253,50307.33495491899,0.0 
 06/22  03:30:00,27449.355190974,27449.355190974,0.0,,,,,,,21328.82680065522,50307.334954919,0.0 
 06/22  03:40:00,27449.355190974,27449.355190974,0.0,,,,,,,17246.4123748033,50307.334954919,0.0 
 06/22  03:50:00,27449.355190974,27449.355190974,0.0,,,,,,,13235.887193613991,50307.334954919,0.0 
 06/22  04:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,116271.90233893658,301844.009729514,0.0,9292.099079143272,50307.33495491899,0.0 
 06/22  04:10:00,27449.355190974,27449.355190974,0.0,,,,,,,5082.002041191687,50307.33495491899,0.0 
 06/22  04:20:00,27449.355190974,27449.355190974,0.0,,,,,,,947.1868728184286,50307.334954919,0.0 
 06/22  04:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 06/22  04:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 06/22  04:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 06/22  05:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6980.162357709755,301844.009729514,0.0,950.9734436996398,50307.334954919,0.0 
 06/22  05:10:00,28535.035823184,28535.035823184,0.0,,,,,,,8830.526288106832,50307.334954919,0.0 
 06/22  05:20:00,28535.035823184,28535.035823184,0.0,,,,,,,16083.600635273793,50307.334954919,0.0 
 06/22  05:30:00,28535.035823184,28535.035823184,0.0,,,,,,,23334.480910672857,50307.33495491899,0.0 
 06/22  05:40:00,28535.035823184,28535.035823184,0.0,,,,,,,41825.68836125305,50307.334954919,0.0 
 06/22  05:50:00,28535.035823184,28535.035823184,0.0,,,,,,,60865.58125543406,50307.334954919,0.0 
 06/22  06:00:00,28535.035823184,28535.035823184,0.0,171210.21493910402,171210.21493910402,0.0,242348.74112159865,301844.009729514,0.0,91408.86367085808,50307.334954919,0.0 
 06/22  06:10:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,542172.4993710383,99121.01677248272,0.0 
 06/22  06:20:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,556726.3928437312,99121.01677248272,0.0 
 06/22  06:30:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,567435.6601258793,99121.01677248272,0.0 
 06/22  06:40:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,582204.3379078198,99121.01677248272,0.0 
 06/22  06:50:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,599502.9043884195,99121.01677248272,0.0 
 06/22  07:00:00,420266.2134689161,394176.6084689161,26089.605000000003,2521597.2808134967,2365059.6508134969,156537.63000000004,3485587.11238088,594726.1006348963,0.0,637545.317743992,99121.01677248272,0.0 
 06/22  07:10:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,804790.4739844501,99121.01677248272,0.0 
 06/22  07:20:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,853549.6753889818,99121.01677248272,0.0 
 06/22  07:30:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,950380.6203818814,99121.01677248272,0.0 
 06/22  07:40:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1017756.6647146407,99121.01677248272,0.0 
 06/22  07:50:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1270159.136297684,99121.01677248272,0.0 
 06/22  08:00:00,439650.6648000001,413561.05980000007,26089.605000000003,2637903.9888000006,2481366.3588,156537.63000000004,6189315.938436299,594726.1006348963,0.0,1292679.3676686607,99121.01677248272,0.0 
 06/22  08:10:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,972771.3765735905,99121.01677248272,0.0 
 06/22  08:20:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1016374.1036858009,99121.01677248272,0.0 
 06/22  08:30:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1059623.6103726703,99121.01677248272,0.0 
 06/22  08:40:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1099038.502788833,99121.01677248272,0.0 
 06/22  08:50:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1135310.3448485328,99121.01677248272,0.0 
 06/22  09:00:00,417009.2177694961,390919.6127694961,26089.605000000003,2502055.3066169766,2345517.6766169767,156537.63000000004,6453664.622354682,594726.1006348963,0.0,1170546.6840852546,99121.01677248272,0.0 
 06/22  09:10:00,27449.355190974,27449.355190974,0.0,,,,,,,837302.7923086817,50307.334954919,0.0 
 06/22  09:20:00,27449.355190974,27449.355190974,0.0,,,,,,,863527.7742984427,50307.334954919,0.0 
 06/22  09:30:00,27449.355190974,27449.355190974,0.0,,,,,,,889614.6343393603,50307.334954919,0.0 
 06/22  09:40:00,27449.355190974,27449.355190974,0.0,,,,,,,905756.1237475706,50307.334954919,0.0 
 06/22  09:50:00,27449.355190974,27449.355190974,0.0,,,,,,,921463.3140547867,50307.334954919,0.0 
 06/22  10:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5351262.532882825,301844.009729514,0.0,933597.8941339831,50307.334954919,0.0 
 06/22  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,942494.107557989,50307.334954919,0.0 
 06/22  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,950164.1752704211,50307.334954919,0.0 
 06/22  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,953155.7400005447,50307.334954919,0.0 
 06/22  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,955428.2522802717,50307.334954919,0.0 
 06/22  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,956760.6656309548,50307.334954919,0.0 
 06/22  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5720940.697106114,301844.009729514,0.0,962937.7563659325,50307.334954919,0.0 
 06/22  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,956111.3860253196,50307.334954919,0.0 
 06/22  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,949788.136062915,50307.334954919,0.0 
 06/22  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,946574.6330171088,50307.334954919,0.0 
 06/22  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,942904.2978483285,50307.334954919,0.0 
 06/22  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,941823.0408254503,50307.334954919,0.0 
 06/22  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5680965.0416281339,301844.009729514,0.0,943763.5478490121,50307.334954919,0.0 
 06/22  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,946492.9557479749,50307.334954919,0.0 
 06/22  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,956863.0439356924,50307.334954919,0.0 
 06/22  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,961760.398770021,50307.334954919,0.0 
 06/22  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,963175.6161245293,50307.334954919,0.0 
 06/22  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,963931.0888757971,50307.334954919,0.0 
 06/22  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5756522.677703711,301844.009729514,0.0,964299.5742496972,50307.334954919,0.0 
 06/22  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,969402.622490447,50307.334954919,0.0 
 06/22  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,970027.3430763756,50307.334954919,0.0 
 06/22  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,969797.3476458313,50307.334954919,0.0 
 06/22  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,967972.1576539266,50307.334954919,0.0 
 06/22  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,965109.1827162564,50307.334954919,0.0 
 06/22  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5803544.620956564,301844.009729514,0.0,961235.9673737282,50307.334954919,0.0 
 06/22  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,962856.5032322044,50307.334954919,0.0 
 06/22  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,962149.2311778109,50307.334954919,0.0 
 06/22  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,958708.2076757019,50307.334954919,0.0 
 06/22  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,948985.3838029606,50307.334954919,0.0 
 06/22  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,938747.4466621382,50307.334954919,0.0 
 06/22  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5698721.801488982,301844.009729514,0.0,927275.028938166,50307.334954919,0.0 
 06/22  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,914597.883691044,50307.334954919,0.0 
 06/22  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,901733.5944213686,50307.334954919,0.0 
 06/22  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,888608.3082248699,50307.334954919,0.0 
 06/22  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,877580.297316045,50307.334954919,0.0 
 06/22  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,866826.2553749743,50307.334954919,0.0 
 06/22  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5305305.783541906,301844.009729514,0.0,855959.4445136038,50307.334954919,0.0 
 06/22  16:10:00,37141.78927803,37141.78927803,0.0,,,,,,,854604.1091072513,50307.334954919,0.0 
 06/22  16:20:00,37141.78927803,37141.78927803,0.0,,,,,,,843014.282758073,50307.334954919,0.0 
 06/22  16:30:00,37141.78927803,37141.78927803,0.0,,,,,,,831118.7981105053,50307.334954919,0.0 
 06/22  16:40:00,37141.78927803,37141.78927803,0.0,,,,,,,817764.6160026272,50307.334954919,0.0 
 06/22  16:50:00,37141.78927803,37141.78927803,0.0,,,,,,,803843.6943567884,50307.334954919,0.0 
 06/22  17:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,4937249.17231398,301844.009729514,0.0,786903.6719787344,50307.334954919,0.0 
 06/22  17:10:00,49005.584629506004,49005.584629506004,0.0,,,,,,,782575.4073326796,50307.334954919,0.0 
 06/22  17:20:00,49005.584629506004,49005.584629506004,0.0,,,,,,,766328.6352044359,50307.334954919,0.0 
 06/22  17:30:00,49005.584629506004,49005.584629506004,0.0,,,,,,,749549.9436622817,50307.334954919,0.0 
 06/22  17:40:00,49005.584629506004,49005.584629506004,0.0,,,,,,,728439.8239241561,50307.334954919,0.0 
 06/22  17:50:00,49005.584629506004,49005.584629506004,0.0,,,,,,,707995.4723002863,50307.334954919,0.0 
 06/22  18:00:00,49005.584629506004,49005.584629506004,0.0,294033.507777036,294033.507777036,0.0,4421742.643825842,301844.009729514,0.0,686853.361402002,50307.334954919,0.0 
 06/22  18:10:00,162276.65327462933,129468.85869518403,32807.79457944528,,,,,,,761680.4999299751,60070.07131843174,0.0 
 06/22  18:20:00,244605.07853360356,129468.85869518403,115136.21983841954,,,,,,,780998.4069170873,60070.07131843174,0.0 
 06/22  18:30:00,293972.594663844,129468.85869518403,164503.73596865999,,,,,,,784031.9403368183,60070.07131843174,0.0 
 06/22  18:40:00,316091.9836981909,129468.85869518403,186623.1250030069,,,,,,,779078.8741810855,60070.07131843174,0.0 
 06/22  18:50:00,332993.475847328,129468.85869518403,203524.617152144,,,,,,,772836.2172370493,60070.07131843174,0.0 
