Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 06/12  21:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,668709.9626083777,60070.07131843174,0.0 
 06/12  21:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,656643.2732496942,60070.07131843174,0.0 
 06/12  21:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,644790.6290291457,60070.07131843174,0.0 
 06/12  21:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,633302.9761195517,60070.07131843174,0.0 
 06/12  22:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,3909525.590846612,360420.4279105905,0.0,622156.292676826,60070.07131843174,0.0 
 06/12  22:10:00,37141.78927803,37141.78927803,0.0,,,,,,,455404.4504513234,50307.334954919,0.0 
 06/12  22:20:00,37141.78927803,37141.78927803,0.0,,,,,,,447236.99668368606,50307.334954919,0.0 
 06/12  22:30:00,37141.78927803,37141.78927803,0.0,,,,,,,441464.9218775601,50307.334954919,0.0 
 06/12  22:40:00,37141.78927803,37141.78927803,0.0,,,,,,,436086.813715528,50307.334954919,0.0 
 06/12  22:50:00,37141.78927803,37141.78927803,0.0,,,,,,,431184.4155754283,50307.334954919,0.0 
 06/12  23:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,2638301.690492539,301844.009729514,0.0,426924.0921890136,50307.334954919,0.0 
 06/12  23:10:00,27449.355190974,27449.355190974,0.0,,,,,,,414126.37271442115,50307.334954919,0.0 
 06/12  23:20:00,27449.355190974,27449.355190974,0.0,,,,,,,406165.4344828545,50307.334954919,0.0 
 06/12  23:30:00,27449.355190974,27449.355190974,0.0,,,,,,,398747.0093097205,50307.334954919,0.0 
 06/12  23:40:00,27449.355190974,27449.355190974,0.0,,,,,,,391739.0595376096,50307.334954919,0.0 
 06/12  23:50:00,27449.355190974,27449.355190974,0.0,,,,,,,385054.96238447606,50307.334954919,0.0 
 06/12  24:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2374499.9729504308,301844.009729514,0.0,378667.1345213488,50307.334954919,0.0 
 06/13  00:10:00,27449.355190974,27449.355190974,0.0,,,,,,,368126.5619315716,50307.334954919,0.0 
 06/13  00:20:00,27449.355190974,27449.355190974,0.0,,,,,,,358471.79759177975,50307.334954919,0.0 
 06/13  00:30:00,27449.355190974,27449.355190974,0.0,,,,,,,348957.6284856257,50307.334954919,0.0 
 06/13  00:40:00,27449.355190974,27449.355190974,0.0,,,,,,,339475.7578614396,50307.334954919,0.0 
 06/13  00:50:00,27449.355190974,27449.355190974,0.0,,,,,,,330239.9294839249,50307.334954919,0.0 
 06/13  01:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2066411.4967306753,301844.009729514,0.0,321139.82137633368,50307.334954919,0.0 
 06/13  01:10:00,27449.355190974,27449.355190974,0.0,,,,,,,312123.08366350879,50307.334954919,0.0 
 06/13  01:20:00,27449.355190974,27449.355190974,0.0,,,,,,,303223.75172059566,50307.334954919,0.0 
 06/13  01:30:00,27449.355190974,27449.355190974,0.0,,,,,,,294427.22261868606,50307.334954919,0.0 
 06/13  01:40:00,27449.355190974,27449.355190974,0.0,,,,,,,285734.3575788314,50307.334954919,0.0 
 06/13  01:50:00,27449.355190974,27449.355190974,0.0,,,,,,,277134.8983383604,50307.334954919,0.0 
 06/13  02:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1741273.3251995035,301844.009729514,0.0,268630.0112795213,50307.334954919,0.0 
 06/13  02:10:00,27449.355190974,27449.355190974,0.0,,,,,,,260169.31907926739,50307.334954919,0.0 
 06/13  02:20:00,27449.355190974,27449.355190974,0.0,,,,,,,251800.23665743957,50307.334954919,0.0 
 06/13  02:30:00,27449.355190974,27449.355190974,0.0,,,,,,,243519.9876183333,50307.334954919,0.0 
 06/13  02:40:00,27449.355190974,27449.355190974,0.0,,,,,,,235327.7852373739,50307.334954919,0.0 
 06/13  02:50:00,27449.355190974,27449.355190974,0.0,,,,,,,227216.51228593413,50307.334954919,0.0 
 06/13  03:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1437220.822003651,301844.009729514,0.0,219186.98112530256,50307.334954919,0.0 
 06/13  03:10:00,27449.355190974,27449.355190974,0.0,,,,,,,211146.96443528677,50307.334954919,0.0 
 06/13  03:20:00,27449.355190974,27449.355190974,0.0,,,,,,,203165.21520251595,50307.334954919,0.0 
 06/13  03:30:00,27449.355190974,27449.355190974,0.0,,,,,,,195251.77825727257,50307.334954919,0.0 
 06/13  03:40:00,27449.355190974,27449.355190974,0.0,,,,,,,187438.42548540439,50307.334954919,0.0 
 06/13  03:50:00,27449.355190974,27449.355190974,0.0,,,,,,,179671.2780000072,50307.334954919,0.0 
 06/13  04:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1082079.8828660583,301844.009729514,0.0,105406.22148557156,50307.334954919,0.0 
 06/13  04:10:00,27449.355190974,27449.355190974,0.0,,,,,,,123987.70172589112,50307.334954919,0.0 
 06/13  04:20:00,27449.355190974,27449.355190974,0.0,,,,,,,100846.83150023934,50307.334954919,0.0 
 06/13  04:30:00,27449.355190974,27449.355190974,0.0,,,,,,,124516.2334976773,50307.334954919,0.0 
 06/13  04:40:00,27449.355190974,27449.355190974,0.0,,,,,,,100637.13513561855,50307.334954919,0.0 
 06/13  04:50:00,27449.355190974,27449.355190974,0.0,,,,,,,156432.0702308872,50307.334954919,0.0 
 06/13  05:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,835977.7526302246,301844.009729514,0.0,229557.780539911,50307.334954919,0.0 
 06/13  05:10:00,28535.035823184,28535.035823184,0.0,,,,,,,119498.26587367531,50307.334954919,0.0 
 06/13  05:20:00,28535.035823184,28535.035823184,0.0,,,,,,,233937.3975701463,50307.334954919,0.0 
 06/13  05:30:00,28535.035823184,28535.035823184,0.0,,,,,,,274125.88990802588,50307.334954919,0.0 
 06/13  05:40:00,28535.035823184,28535.035823184,0.0,,,,,,,175004.2775787356,50307.334954919,0.0 
 06/13  05:50:00,28535.035823184,28535.035823184,0.0,,,,,,,236741.5807949103,50307.334954919,0.0 
 06/13  06:00:00,28535.035823184,28535.035823184,0.0,171210.21493910402,171210.21493910402,0.0,1323656.8889988254,301844.009729514,0.0,284349.47727333198,50307.334954919,0.0 
 06/13  06:10:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,799207.0255533857,99121.01677248272,0.0 
 06/13  06:20:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,870138.2409453078,99121.01677248272,0.0 
 06/13  06:30:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,959770.3313351534,99121.01677248272,0.0 
 06/13  06:40:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,1021222.2188583788,99121.01677248272,0.0 
 06/13  06:50:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,1082134.9356243993,99121.01677248272,0.0 
 06/13  07:00:00,420266.2134689161,394176.6084689161,26089.605000000003,2521597.2808134967,2365059.6508134969,156537.63000000004,5875598.1577419829,594726.1006348963,0.0,1143125.4054253577,99121.01677248272,0.0 
 06/13  07:10:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1204169.2264508645,99121.01677248272,0.0 
 06/13  07:20:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1262457.1474335334,99121.01677248272,0.0 
 06/13  07:30:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1311839.9914373032,99121.01677248272,0.0 
 06/13  07:40:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1347041.983823091,99121.01677248272,0.0 
 06/13  07:50:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1380428.769411037,99121.01677248272,0.0 
 06/13  08:00:00,439650.6648000001,413561.05980000007,26089.605000000003,2637903.9888000006,2481366.3588,156537.63000000004,7918242.379593993,594726.1006348963,0.0,1412305.2610381644,99121.01677248272,0.0 
 06/13  08:10:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1180305.9317899952,99121.01677248272,0.0 
 06/13  08:20:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1221006.4465672784,99121.01677248272,0.0 
 06/13  08:30:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1257538.8339099186,99121.01677248272,0.0 
 06/13  08:40:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1288690.2509186557,99121.01677248272,0.0 
 06/13  08:50:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1318706.7304622979,99121.01677248272,0.0 
 06/13  09:00:00,417009.2177694961,390919.6127694961,26089.605000000003,2502055.3066169766,2345517.6766169767,156537.63000000004,7615196.509221949,594726.1006348963,0.0,1348948.3155738037,99121.01677248272,0.0 
 06/13  09:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1055229.2227155527,50307.334954919,0.0 
 06/13  09:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1077994.547901675,50307.334954919,0.0 
 06/13  09:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1100025.904238709,50307.334954919,0.0 
 06/13  09:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1118498.8438491403,50307.334954919,0.0 
 06/13  09:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1134478.0654202726,50307.334954919,0.0 
 06/13  10:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6636160.866783642,301844.009729514,0.0,1149934.282658292,50307.334954919,0.0 
 06/13  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1153100.873972332,50307.334954919,0.0 
 06/13  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1153565.7811515225,50307.334954919,0.0 
 06/13  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1150684.199152758,50307.334954919,0.0 
 06/13  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1143899.832326019,50307.334954919,0.0 
 06/13  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1133101.4785122174,50307.334954919,0.0 
 06/13  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6857275.145915115,301844.009729514,0.0,1122922.980800266,50307.334954919,0.0 
 06/13  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1112714.016277526,50307.334954919,0.0 
 06/13  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1103074.0988696744,50307.334954919,0.0 
 06/13  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1094760.6662628244,50307.334954919,0.0 
 06/13  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1089134.3935525288,50307.334954919,0.0 
 06/13  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1086516.1751666736,50307.334954919,0.0 
 06/13  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6571565.536873525,301844.009729514,0.0,1085366.1867442986,50307.334954919,0.0 
 06/13  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1080745.9620164964,50307.334954919,0.0 
 06/13  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1076146.5234274832,50307.334954919,0.0 
 06/13  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1074916.1755303599,50307.334954919,0.0 
 06/13  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1099001.716133657,50307.334954919,0.0 
 06/13  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1120150.531142076,50307.334954919,0.0 
 06/13  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6583461.821341379,301844.009729514,0.0,1132500.9130913052,50307.334954919,0.0 
 06/13  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1135736.4863686776,50307.334954919,0.0 
 06/13  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1136107.3842841334,50307.334954919,0.0 
 06/13  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1135751.268479526,50307.334954919,0.0 
 06/13  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1134367.7836223439,50307.334954919,0.0 
 06/13  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1132485.653204692,50307.334954919,0.0 
 06/13  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6804449.768515144,301844.009729514,0.0,1130001.1925557699,50307.334954919,0.0 
 06/13  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1127093.0058225068,50307.334954919,0.0 
 06/13  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1124287.4429043867,50307.334954919,0.0 
 06/13  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1120084.0961072604,50307.334954919,0.0 
 06/13  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1112649.9037040589,50307.334954919,0.0 
 06/13  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1104044.3503227523,50307.334954919,0.0 
 06/13  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6682477.701137019,301844.009729514,0.0,1094318.902276055,50307.334954919,0.0 
 06/13  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1085484.1882432886,50307.334954919,0.0 
 06/13  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1074729.096943682,50307.334954919,0.0 
 06/13  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1061523.4870512048,50307.334954919,0.0 
 06/13  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1048980.018871755,50307.334954919,0.0 
 06/13  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1035990.4168251298,50307.334954919,0.0 
 06/13  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6329599.271328162,301844.009729514,0.0,1022892.0633931023,50307.334954919,0.0 
 06/13  16:10:00,37141.78927803,37141.78927803,0.0,,,,,,,1016089.4770168103,50307.334954919,0.0 
 06/13  16:20:00,37141.78927803,37141.78927803,0.0,,,,,,,1001988.6421375745,50307.334954919,0.0 
 06/13  16:30:00,37141.78927803,37141.78927803,0.0,,,,,,,988194.5935362058,50307.334954919,0.0 
 06/13  16:40:00,37141.78927803,37141.78927803,0.0,,,,,,,970495.1002697873,50307.334954919,0.0 
 06/13  16:50:00,37141.78927803,37141.78927803,0.0,,,,,,,951663.0504449059,50307.334954919,0.0 
 06/13  17:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,5860659.8704764959,301844.009729514,0.0,932229.0070712124,50307.334954919,0.0 
 06/13  17:10:00,49005.584629506004,49005.584629506004,0.0,,,,,,,920595.406948142,50307.334954919,0.0 
 06/13  17:20:00,49005.584629506004,49005.584629506004,0.0,,,,,,,899921.8747579435,50307.334954919,0.0 
 06/13  17:30:00,49005.584629506004,49005.584629506004,0.0,,,,,,,879384.8681689708,50307.334954919,0.0 
 06/13  17:40:00,49005.584629506004,49005.584629506004,0.0,,,,,,,857485.420371709,50307.334954919,0.0 
 06/13  17:50:00,49005.584629506004,49005.584629506004,0.0,,,,,,,834527.790598308,50307.334954919,0.0 
 06/13  18:00:00,49005.584629506004,49005.584629506004,0.0,294033.507777036,294033.507777036,0.0,5201426.748246704,301844.009729514,0.0,809511.3874016309,50307.334954919,0.0 
 06/13  18:10:00,166836.3736884761,129468.85869518403,37367.51499329206,,,,,,,863655.7519932315,60070.07131843174,0.0 
 06/13  18:20:00,239492.62948894295,129468.85869518403,110023.77079375893,,,,,,,867864.7157850453,60070.07131843174,0.0 
 06/13  18:30:00,294262.7491850535,129468.85869518403,164793.89048986953,,,,,,,866920.2428584951,60070.07131843174,0.0 
 06/13  18:40:00,316342.2698593985,129468.85869518403,186873.41116421447,,,,,,,860714.3693864425,60070.07131843174,0.0 
 06/13  18:50:00,333135.61874660788,129468.85869518403,203666.76005142384,,,,,,,854252.6039389958,60070.07131843174,0.0 
 06/13  19:00:00,343790.26869518405,129468.85869518403,214321.41000000004,1693859.909663663,776813.1521711041,917046.7574925588,5154903.982614822,360420.4279105905,0.0,841496.2986526114,60070.07131843174,0.0 
 06/13  19:10:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,842560.122183955,60070.07131843174,0.0 
 06/13  19:20:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,833027.7637305188,60070.07131843174,0.0 
 06/13  19:30:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,820507.9543267102,60070.07131843174,0.0 
 06/13  19:40:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,805804.8666165767,60070.07131843174,0.0 
 06/13  19:50:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,789918.1944622321,60070.07131843174,0.0 
 06/13  20:00:00,353482.70278224008,139161.29278224003,214321.41000000004,2120896.2166934406,834967.7566934403,1285928.4600000005,4865353.204356839,360420.4279105905,0.0,773534.3030368459,60070.07131843174,0.0 
 06/13  20:10:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,757190.7177301401,60070.07131843174,0.0 
 06/13  20:20:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,743889.3368352752,60070.07131843174,0.0 
 06/13  20:30:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,731016.8574496855,60070.07131843174,0.0 
 06/13  20:40:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,718544.1794552774,60070.07131843174,0.0 
 06/13  20:50:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,706411.4212042855,60070.07131843174,0.0 
 06/13  21:00:00,350442.83396982008,136121.42396982003,214321.41000000004,2102657.0038189205,816728.5438189202,1285928.4600000005,4351638.652861347,360420.4279105905,0.0,694586.1401866832,60070.07131843174,0.0 
 06/13  21:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,682621.9937285984,60070.07131843174,0.0 
 06/13  21:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,663423.3833157659,60070.07131843174,0.0 
 06/13  21:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,645130.35602212,60070.07131843174,0.0 
 06/13  21:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,624906.5661172059,60070.07131843174,0.0 
 06/13  21:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,603428.1591105453,60070.07131843174,0.0 
 06/13  22:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,3800822.347059714,360420.4279105905,0.0,581311.8887654789,60070.07131843174,0.0 
 06/13  22:10:00,37141.78927803,37141.78927803,0.0,,,,,,,395390.9605752131,50307.334954919,0.0 
 06/13  22:20:00,37141.78927803,37141.78927803,0.0,,,,,,,377274.0922461321,50307.334954919,0.0 
 06/13  22:30:00,37141.78927803,37141.78927803,0.0,,,,,,,364922.0597088357,50307.334954919,0.0 
 06/13  22:40:00,37141.78927803,37141.78927803,0.0,,,,,,,353237.9049021668,50307.334954919,0.0 
 06/13  22:50:00,37141.78927803,37141.78927803,0.0,,,,,,,341841.57457651957,50307.334954919,0.0 
 06/13  23:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,2163384.8224482757,301844.009729514,0.0,330718.23043940859,50307.334954919,0.0 
 06/13  23:10:00,27449.355190974,27449.355190974,0.0,,,,,,,314879.3587016852,50307.334954919,0.0 
 06/13  23:20:00,27449.355190974,27449.355190974,0.0,,,,,,,304335.73318218308,50307.334954919,0.0 
 06/13  23:30:00,27449.355190974,27449.355190974,0.0,,,,,,,294136.6480850822,50307.334954919,0.0 
 06/13  23:40:00,27449.355190974,27449.355190974,0.0,,,,,,,284251.37483264939,50307.334954919,0.0 
 06/13  23:50:00,27449.355190974,27449.355190974,0.0,,,,,,,274649.44592195018,50307.334954919,0.0 
 06/13  24:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1637540.1778906834,301844.009729514,0.0,165287.61716713359,50307.334954919,0.0 
 06/14  00:10:00,27449.355190974,27449.355190974,0.0,,,,,,,157570.58557322273,50307.334954919,0.0 
 06/14  00:20:00,27449.355190974,27449.355190974,0.0,,,,,,,150008.93355930854,50307.334954919,0.0 
 06/14  00:30:00,27449.355190974,27449.355190974,0.0,,,,,,,142595.646590878,50307.334954919,0.0 
 06/14  00:40:00,27449.355190974,27449.355190974,0.0,,,,,,,135368.29134948215,50307.334954919,0.0 
 06/14  00:50:00,27449.355190974,27449.355190974,0.0,,,,,,,128103.38449969614,50307.334954919,0.0 
 06/14  01:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,834633.9236490318,301844.009729514,0.0,120987.0820764442,50307.334954919,0.0 
 06/14  01:10:00,27449.355190974,27449.355190974,0.0,,,,,,,113872.13007376367,50307.334954919,0.0 
 06/14  01:20:00,27449.355190974,27449.355190974,0.0,,,,,,,106857.46373311366,50307.334954919,0.0 
 06/14  01:30:00,27449.355190974,27449.355190974,0.0,,,,,,,99957.10295414571,50307.334954919,0.0 
 06/14  01:40:00,27449.355190974,27449.355190974,0.0,,,,,,,93210.12427988324,50307.334954919,0.0 
 06/14  01:50:00,27449.355190974,27449.355190974,0.0,,,,,,,86490.17508818308,50307.334954919,0.0 
 06/14  02:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,579854.5269089717,301844.009729514,0.0,79467.53077988235,50307.334954919,0.0 
 06/14  02:10:00,27449.355190974,27449.355190974,0.0,,,,,,,75865.64299478525,50307.334954919,0.0 
 06/14  02:20:00,27449.355190974,27449.355190974,0.0,,,,,,,72379.04238050891,50307.334954919,0.0 
 06/14  02:30:00,27449.355190974,27449.355190974,0.0,,,,,,,68947.85674513362,50307.334954919,0.0 
 06/14  02:40:00,27449.355190974,27449.355190974,0.0,,,,,,,65575.10930736298,50307.334954919,0.0 
 06/14  02:50:00,27449.355190974,27449.355190974,0.0,,,,,,,62261.748138366514,50307.334954919,0.0 
 06/14  03:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,404042.0544384971,301844.009729514,0.0,59012.654872339845,50307.334954919,0.0 
 06/14  03:10:00,27449.355190974,27449.355190974,0.0,,,,,,,60317.33032253277,50307.334954919,0.0 
 06/14  03:20:00,27449.355190974,27449.355190974,0.0,,,,,,,61720.38650645527,50307.334954919,0.0 
 06/14  03:30:00,27449.355190974,27449.355190974,0.0,,,,,,,63221.28654005075,50307.334954919,0.0 
 06/14  03:40:00,27449.355190974,27449.355190974,0.0,,,,,,,64833.035933347135,50307.334954919,0.0 
 06/14  03:50:00,27449.355190974,27449.355190974,0.0,,,,,,,66561.87169443711,50307.334954919,0.0 
 06/14  04:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,385075.5526738959,301844.009729514,0.0,68421.64167707293,50307.334954919,0.0 
 06/14  04:10:00,27449.355190974,27449.355190974,0.0,,,,,,,63776.75624909008,50307.334954919,0.0 
 06/14  04:20:00,27449.355190974,27449.355190974,0.0,,,,,,,59244.928403021135,50307.334954919,0.0 
 06/14  04:30:00,27449.355190974,27449.355190974,0.0,,,,,,,54804.32090490859,50307.334954919,0.0 
 06/14  04:40:00,27449.355190974,27449.355190974,0.0,,,,,,,53800.44425212999,50307.334954919,0.0 
 06/14  04:50:00,27449.355190974,27449.355190974,0.0,,,,,,,54631.02780619162,50307.334954919,0.0 
 06/14  05:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,345945.40898978049,301844.009729514,0.0,59687.93137443906,50307.334954919,0.0 
 06/14  05:10:00,28535.035823184,28535.035823184,0.0,,,,,,,63817.98119074457,50307.334954919,0.0 
 06/14  05:20:00,28535.035823184,28535.035823184,0.0,,,,,,,66777.66013316483,50307.334954919,0.0 
 06/14  05:30:00,28535.035823184,28535.035823184,0.0,,,,,,,70290.16249900943,50307.334954919,0.0 
 06/14  05:40:00,28535.035823184,28535.035823184,0.0,,,,,,,78534.59979677585,50307.334954919,0.0 
 06/14  05:50:00,28535.035823184,28535.035823184,0.0,,,,,,,88465.95210467672,50307.334954919,0.0 
 06/14  06:00:00,28535.035823184,28535.035823184,0.0,171210.21493910402,171210.21493910402,0.0,471892.1557972632,301844.009729514,0.0,104005.80007289181,50307.334954919,0.0 
 06/14  06:10:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,435361.782319788,99121.01677248272,0.0 
 06/14  06:20:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,466264.6935837919,99121.01677248272,0.0 
 06/14  06:30:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,496845.6575657439,99121.01677248272,0.0 
 06/14  06:40:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,636858.3349682009,99121.01677248272,0.0 
 06/14  06:50:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,915257.8251077359,99121.01677248272,0.0 
 06/14  07:00:00,420266.2134689161,394176.6084689161,26089.605000000003,2521597.2808134967,2365059.6508134969,156537.63000000004,3969670.0280931924,594726.1006348963,0.0,1019081.7345479317,99121.01677248272,0.0 
 06/14  07:10:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1155116.3113433216,99121.01677248272,0.0 
 06/14  07:20:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1247107.6926653186,99121.01677248272,0.0 
 06/14  07:30:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1311568.216560227,99121.01677248272,0.0 
 06/14  07:40:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1342347.3534343574,99121.01677248272,0.0 
 06/14  07:50:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1347029.957255518,99121.01677248272,0.0 
 06/14  08:00:00,439650.6648000001,413561.05980000007,26089.605000000003,2637903.9888000006,2481366.3588,156537.63000000004,7745066.435619554,594726.1006348963,0.0,1341896.9043608106,99121.01677248272,0.0 
 06/14  08:10:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1053530.1679818633,99121.01677248272,0.0 
 06/14  08:20:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1069658.7085311176,99121.01677248272,0.0 
 06/14  08:30:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1107414.5572273629,99121.01677248272,0.0 
 06/14  08:40:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1141304.400028531,99121.01677248272,0.0 
 06/14  08:50:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1174174.227737636,99121.01677248272,0.0 
 06/14  09:00:00,417009.2177694961,390919.6127694961,26089.605000000003,2502055.3066169766,2345517.6766169767,156537.63000000004,6751091.830257285,594726.1006348963,0.0,1205009.7687507743,99121.01677248272,0.0 
 06/14  09:10:00,27449.355190974,27449.355190974,0.0,,,,,,,909513.8584861024,50307.334954919,0.0 
 06/14  09:20:00,27449.355190974,27449.355190974,0.0,,,,,,,932609.8657996013,50307.334954919,0.0 
 06/14  09:30:00,27449.355190974,27449.355190974,0.0,,,,,,,952343.1629592392,50307.334954919,0.0 
